714853,5,142971,50
729192,5,145838,50
727215,5,145443,50
729872,5,145974,50
715547,5,143109,50
681525,5,136305,50
703643,5,140729,50
717893,5,143579,50
720627,5,144125,50
720416,5,144083,50
723281,5,144656,50
729116,5,145823,50
722267,5,144453,50
724067,5,144813,50
724965,5,144993,50
725621,5,145124,50
726310,5,145262,50
726893,5,145379,50
726911,5,145382,50
726060,5,145212,50
